matchId,matchDuration,matchType,maxPlace,numGroups
3cdcfb8357f6f0,1326,duo,48,48
3cde539a7eddeb,1436,squad,25,24
3cde694ba090eb,1838,squad-fpp,30,28
3cdf30901c48d0,1388,squad-fpp,28,28
3cdf904d38131d,1799,solo,14,1
3cdfa521483ec9,1883,solo,98,97
3ce0c836260cf7,1876,solo-fpp,93,90
3ce29bf3e62813,1095,squad-fpp,27,26
3ce2a49dd03d2c,2191,solo,91,85
3ce3582731fefb,1882,squad-fpp,30,28
3ce36a798cfebc,1728,squad-fpp,27,27
3ce830d104524c,1478,squad-fpp,28,28
3ce9211335c63c,1859,squad-fpp,31,30
3cea46a3e0a8bf,1361,squad-fpp,30,29
3ceba8039b1178,1397,duo,50,49
3cecce2365b551,1404,solo-fpp,95,93
3cedd84e2917b4,1416,duo-fpp,49,47
3cf0b1e3585cb6,1381,squad,27,27
3cf2c2b0d539fc,1963,squad,28,26
3cf4f5735db1fc,1402,squad-fpp,27,27
3cf6b8002c4bfe,1358,squad,27,27
3cf7956c9dd427,1414,squad-fpp,27,26
3cf7e1eeb226a0,1923,squad,27,26
3cf8754d7b627a,1363,squad-fpp,29,27
3cf9a2c33b8bb4,1970,duo-fpp,48,46
3cfab74f78cf19,1868,squad-fpp,27,26
3cfb91b70e8177,1728,squad-fpp,29,29
3d01da4248bb5e,1897,solo-fpp,95,91
3d02246717e08a,1383,duo-fpp,50,48
3d02def17f8f3a,1329,duo-fpp,49,47
3d04a85e0ba399,1344,squad-fpp,29,26
3d058fbe9ac2a8,1351,squad-fpp,31,31
3d06557dc06a7d,1898,duo-fpp,46,45
3d06b6de1ad319,1781,squad-fpp,27,26
3d06d2d41cd479,1730,squad-fpp,27,27
3d07e0830206bd,1381,solo-fpp,95,93
3d0d99b540ef4a,1374,squad,26,26
3d1362b7da3d9f,1267,duo-fpp,49,44
3d139a4565756a,1322,squad,32,31
3d159d559e09a0,1359,squad-fpp,27,25
3d17ad8fd30929,1904,squad-fpp,28,28
3d1890ed295621,1385,duo-fpp,48,46
3d19a3b7ea8f6d,1313,squad-fpp,24,23
3d1b7c15130d47,1775,duo,47,46
3d1c18ff2d2ad8,1882,squad-fpp,28,27
3d1c606ca320aa,1852,squad-fpp,31,28
3d1c8d0aafd986,1774,duo-fpp,46,40
3d1c905f1c81ad,1793,duo-fpp,46,45
3d2099e5335a6b,1248,squad-fpp,27,27
3d20a657fe9c2c,1857,duo-fpp,43,41
3d2163f0f73bac,1821,squad-fpp,25,24
3d221831bcc029,1376,squad-fpp,28,28
3d2457fcc007d5,1802,squad,27,26
3d265315639bb3,1808,solo,16,2
3d2950ebbb4e84,1847,squad-fpp,27,26
3d2b0739aae77f,1876,duo,46,44
3d2be3b87c14e5,1337,duo-fpp,50,48
3d2de054d0fe63,1425,duo-fpp,43,41
3d2de0a0fce33d,1930,solo,97,91
3d2e4789c16e8a,1458,duo-fpp,48,46
3d2eb8474036f3,1855,squad-fpp,30,30
3d2ee15ae58736,1857,duo,45,39
3d3031c795305b,1930,squad,29,27
3d3111f4acd6a9,1416,squad-fpp,29,28
3d31cd5cac725a,1896,duo,50,48
3d31f52286cb64,1771,duo-fpp,47,44
3d33635edb5a8f,1369,squad-fpp,24,24
3d3385af3de885,1310,solo-fpp,98,93
3d371727f295cd,1722,squad,29,29
3d386fcad82f7f,1841,duo,49,47
3d39f2d51cb894,1912,duo,48,45
3d3a296a8ac11e,1418,solo-fpp,95,95
3d40e556258c12,1394,duo-fpp,47,45
3d42a57bab8d95,1344,squad,29,28
3d44e27e30733e,1822,duo-fpp,47,45
3d4575b06ca8ed,1960,solo-fpp,97,92
3d485ccbf388c7,1416,solo-fpp,100,98
3d4916e38adc36,1923,squad-fpp,26,25
3d4f02eb6e66de,1936,squad-fpp,28,25
3d4f0a445feedb,1310,squad-fpp,27,24
3d4f2af950ece2,1254,duo-fpp,49,48
3d53f9005bb8b5,1408,duo,50,50
3d56dcfa6fd2f4,1374,squad-fpp,29,27
3d58eefc9ffdc9,2076,squad-fpp,28,26
3d60a0c905bf06,1897,duo-fpp,44,43
3d62367061cfc5,1823,squad-fpp,28,28
3d63e6dae01189,1885,duo-fpp,46,44
3d65ff5061334d,1490,squad,27,26
3d68c550638a36,1385,duo-fpp,48,47
3d68da23d81315,1374,solo-fpp,96,93
3d6953cbadc783,1451,duo-fpp,49,49
3d6a15c325e3a2,1288,squad,27,24
3d6cc9dd3d4f40,1514,duo-fpp,50,47
3d6d05f5428f3f,1797,squad-fpp,28,28
3d6dd79f868f37,1376,squad,29,27
3d6e0a0ca52f7c,1773,squad,27,26
3d6e7408a29f07,1434,duo-fpp,48,47
3d70833b2e48bd,529,normal-squad-fpp,8,8
3d70e2f69a53e4,1373,squad,27,25
3d75ef234af892,1300,squad,25,25
3d769dbf43bc75,1889,duo-fpp,50,47
3d76f0d8f36bf5,1896,squad-fpp,28,28
3d77dbd84d77b2,1849,solo-fpp,95,93
3d7962e2f2d282,1869,squad,28,27
3d7b0bf7192300,1417,duo-fpp,50,50
3d7b383c26d78d,1859,squad-fpp,29,28
3d7cfd61d15b4e,1423,squad,28,28
3d7d085eebbafc,1919,solo,98,95
3d7e342a1b8c5d,1991,squad-fpp,27,26
3d8149048c4319,1844,solo-fpp,98,94
3d8270e13c6e07,1454,squad,28,27
3d82d4bb6bfc99,1278,squad-fpp,27,26
3d8502e07f79cb,1965,duo,47,46
3d85d71ec059e6,1437,solo-fpp,92,89
3d87dbbc5c4a3e,1489,duo-fpp,47,47
3d8844e61f3c5f,1870,squad-fpp,26,25
3d8bd2574a372a,1365,squad-fpp,28,28
3d8c26e9561211,1830,solo,98,94
3d8c273c49c907,1726,squad-fpp,24,24
3d8d087a77c406,1868,duo-fpp,47,44
3d8d6ce448eb1e,1333,solo-fpp,99,97
3d8ee9404e163b,1313,duo-fpp,48,46
3d8f1aaabc1889,1804,squad-fpp,28,26
3d8f1eedea1539,1886,squad,27,25
3d8f2a20be7cc4,1353,duo-fpp,48,47
3d8f5fb41f36e8,1463,duo,49,48
3d900a91533706,1380,squad-fpp,27,27
3d912115e7065f,1888,squad,28,27
3d91f1c1533126,1770,solo,97,96
3d96a50b0fe438,1528,squad,29,27
3d9818950d7495,1364,solo-fpp,97,92
3d984554f36de6,1750,duo-fpp,49,48
3d98b29ac5575c,1867,duo-fpp,48,45
3d994637170d59,1394,squad-fpp,27,27
3d99841da4a957,1788,duo-fpp,48,47
3d99ddc06a9080,1341,squad-fpp,29,26
3d99e6dc84792b,1807,solo,14,2
3d9d732d1645d6,1960,solo,99,95
3da117b256e6fd,1441,solo-fpp,96,95
3da6db9601413d,1290,squad-fpp,30,30
3da8c5550a1356,1376,duo-fpp,45,44
3daaa5c55ffde3,1498,squad-fpp,31,30
3dac0c09e009c8,1775,squad-fpp,28,27
3dad6010170684,1805,squad-fpp,27,27
3db0a403c404e9,1275,squad-fpp,27,25
3db14a0ce75224,1886,duo,50,47
3db2310914f4ca,1866,squad,29,27
3db28eecd91668,1808,solo,16,2
3db3207055613d,1974,squad,28,27
3db400989234cd,1954,solo-fpp,94,88
3db663307a4543,1338,squad-fpp,29,26
3db6c999c4736e,1844,solo-fpp,95,94
3db7dd50c88b72,1380,duo,47,46
3db9fe302a998c,1322,squad-fpp,27,27
3dbb749c2a065c,1307,duo-fpp,48,46
3dbb7f2f30e418,1264,squad-fpp,29,28
3dbbc52173048a,1896,duo,50,50
3dbeec9a688f27,1841,solo-fpp,95,93
3dc29dca55b297,1965,solo,97,93
3dc39299b95aab,1884,squad-fpp,28,28
3dc56ff844d0b6,1358,squad,28,26
3dc6d61af9f967,1825,squad-fpp,28,27
3dc7525acba253,1923,solo,95,89
3dc96a17dd9819,1369,duo-fpp,47,45
3dcaae02a0fb48,1339,squad-fpp,26,25
3dcb8354717cb0,1377,duo-fpp,45,44
3dcc6df6873f6a,1382,squad-fpp,24,23
3dcd7052f05da7,1771,duo-fpp,49,47
3dcecaec822ec4,1349,squad-fpp,28,26
3dd00aa09dba76,1422,squad-fpp,28,28
3dd01da8a93800,1858,squad-fpp,28,28
3dd10ef431890f,1442,squad-fpp,32,31
3dd26952b63602,1418,duo,49,48
3dd5532a84ebb0,1749,duo,40,39
3dd56b78c208f4,1891,squad-fpp,23,23
3dd58dcd804f29,1882,squad-fpp,28,25
3dd86cb1735747,1903,squad-fpp,30,28
3dd92d9cc56c46,1765,duo-fpp,47,46
3ddaa386c76815,1414,duo,48,45
3ddae1ffdeb173,1907,duo-fpp,48,47
3ddb8d0733e02d,1968,duo-fpp,49,46
3ddbebfef90778,1952,solo,92,91
3ddda169f0ce6f,1801,squad-fpp,31,30
3dde455b0efb17,1784,squad-fpp,28,27
3ddf720cbe692f,2090,squad-fpp,28,28
3ddfb1c6bbfd67,1384,duo-fpp,47,46
3de2c57cafd6f0,1834,solo-fpp,93,92
3de5ca6e2decc6,1380,squad-fpp,29,28
3de65f662dc5af,1358,squad-fpp,28,27
3de7c412ccc316,1796,squad-fpp,30,29
3de89cbcc32085,1377,duo,49,48
3de979833b30d1,1286,squad-fpp,27,27
3de9b20dd40bc2,1403,squad-fpp,28,28
3dea781f8d902d,1359,squad-fpp,29,26
3deb57f25ee976,1339,squad-fpp,29,29
3dec6c3d56e091,1416,solo-fpp,93,91
3df13f110af544,1853,squad-fpp,29,28
3df1ef7e810078,1828,squad-fpp,30,29
3df9fbbfa83845,1398,duo-fpp,48,44
3dfefe32c46098,1821,duo-fpp,48,47
3e01dc3f38e6e4,1808,solo,16,2
3e029737889ce9,1501,duo-fpp,50,14
3e04caf729dd57,1856,duo-fpp,49,49
3e0a0457578792,1784,squad-fpp,30,29
3e0a59f9c26218,1356,squad,26,25
3e0a8f0df77b1b,1971,squad,26,24
3e0ad6cf95619f,1296,squad-fpp,30,29
3e0b462c451b6c,1838,duo,49,47
3e0c339da82a86,1289,solo,53,44
3e0eb2a8d6e12f,1700,squad-fpp,27,27
3e10d38c190839,1798,squad,28,28
3e117fb675ce6e,1377,duo-fpp,48,48
3e13e67d1c931a,1288,squad-fpp,28,28
3e14f0c05ba833,1359,squad-fpp,29,28
3e19eac0f9a24e,1371,squad-fpp,30,29
3e1aa50b6162b3,1438,squad,29,29
3e1b3ecba4371e,1363,squad-fpp,27,27
3e1b5a1162b2e5,1416,duo-fpp,47,44
3e1b9725c193a6,1402,solo-fpp,98,96
3e1bfc338bab0d,1963,squad-fpp,29,29
3e1bfd072133fe,1384,squad,28,27
3e1cce89e4b02b,1931,solo-fpp,93,92
3e1ddbef652b72,1916,solo-fpp,89,86
3e1e83a207143b,1790,squad-fpp,29,27
3e1f0ff11cfb8b,1978,duo,47,46
3e1f503aec4c00,1302,squad-fpp,30,29
3e2290884ce375,1301,squad-fpp,27,26
3e22b07ec869d9,1464,squad-fpp,28,28
3e25b1b7fbbebc,1286,squad-fpp,26,25
3e2624f4136f86,1405,squad-fpp,28,27
3e29184dd50c21,1782,duo-fpp,47,43
3e2c641167108a,1396,squad-fpp,29,28
3e2de7538b3746,1379,duo-fpp,50,49
3e2ff1aa217dda,1473,squad,27,26
3e30c4389618df,1986,solo-fpp,95,92
3e37e39014aa71,1798,solo,79,67
3e3ca3975102cf,1877,duo,49,48
3e3d1252c49f37,1401,duo,48,47
3e3de3d5863e3f,1774,squad,29,26
3e3fc8e1863bc6,1355,squad-fpp,30,29
3e3fcf0c94d65a,1467,squad-fpp,27,26
3e3fdcad173fed,1316,solo-fpp,97,95
3e412817539602,1916,squad-fpp,30,30
3e41bce610c643,1391,squad,27,27
3e4212ac9100bf,1815,duo-fpp,47,44
3e49205613767e,2066,normal-duo-fpp,31,31
3e4db57f5bdbe7,1341,duo-fpp,43,42
3e4e67a350601e,1353,squad,27,26
3e5073a7919a02,1400,squad-fpp,28,27
3e51703e823428,1372,duo,47,44
3e558bde03a5b3,1805,duo-fpp,48,44
3e56e37dd1a752,1711,squad-fpp,28,27
3e59b2ad4edb16,1432,squad-fpp,29,28
3e5ad58264dc87,1351,squad-fpp,30,29
3e5afda8f18cff,1322,squad-fpp,28,27
3e5dd370ee78b7,1461,squad,28,27
3e6087e438fb1b,1862,duo-fpp,46,44
3e60c27c970686,1950,squad-fpp,29,28
3e624359141677,1339,squad-fpp,28,27
3e63fcd0e7e97b,1363,squad-fpp,30,29
3e645f16d6632b,1886,squad,29,28
3e659a1c1ad947,1957,squad-fpp,28,28
3e65b1001ea7a5,1376,duo-fpp,48,46
3e66a2e4b379d8,1503,solo,98,97
3e69d750926b06,1967,squad-fpp,29,28
3e6be4ab67c992,1422,duo-fpp,49,45
3e6c2f92cdf230,1313,squad,26,25
3e6c73ac9cbe48,1381,squad,29,27
3e6cdc6b3d694a,1364,squad,27,27
3e6fb6fc6d8a33,1891,duo-fpp,47,45
3e717f570a4976,1869,duo-fpp,49,49
3e71a233bdad27,1920,duo-fpp,47,47
3e72f7a9ab98f7,598,normal-squad-fpp,15,15
3e73badf7b84b3,1887,squad-fpp,27,24
3e74f527367b81,1441,squad,28,28
3e74f6f0df4f26,1925,solo-fpp,97,89
3e76330d08b5b0,1967,solo-fpp,96,91
3e7675e5c3320e,1412,solo-fpp,95,93
3e7815027d90ec,1369,solo-fpp,95,93
3e790d5e2ddbca,1372,solo-fpp,99,97
3e795359cf35e7,1967,squad,27,25
3e798af7a37fba,1386,solo-fpp,98,96
3e7d44616091a3,1257,duo-fpp,49,49
3e7dceefa28ac9,1890,squad-fpp,27,27
3e7f20636585f6,1890,squad,27,25
3e805d87fd338d,1752,squad-fpp,26,25
3e883932798f56,1305,squad-fpp,30,29
3e8c45653d573b,1915,solo,99,94
3e8f701d63a412,1535,solo-fpp,96,93
3e8fa221369465,1388,duo-fpp,49,48
3e913ce4e49bf2,1306,squad-fpp,27,24
3e925581fd1a49,1812,solo-fpp,97,94
3e926fa5d8d3ff,1687,squad-fpp,30,29
3e9327bafda7b5,1279,squad-fpp,27,27
3e938822ec7426,1360,squad-fpp,31,30
3e94ab4be5e7c1,1527,squad,28,27
3e9532437d441b,1383,solo-fpp,95,90
3e963571068b58,1397,duo-fpp,49,48
3e96be3f6ba14f,1347,squad-fpp,28,27
3e96edac190a82,1912,duo,49,46
3e9714fcf958ad,1973,squad-fpp,26,25
3e976345f390d3,1821,solo-fpp,92,91
3e977510ce1d3c,1865,solo,92,90
3e9a0aab9f9781,1379,squad-fpp,30,28
3e9b6ceab6a982,1288,squad-fpp,29,29
3e9bebfc106e5d,1329,squad-fpp,28,25
3e9e5f4264255a,1785,duo-fpp,45,41
3e9ec97a041657,1376,squad-fpp,28,27
3ea07c5f927dcb,1892,squad-fpp,28,26
3ea0a392b4ea5b,1918,squad-fpp,29,27
3ea26988e1c82d,1880,solo-fpp,95,90
3ea3ee6d5d3f6e,1353,squad,28,28
3ea4d0f98b8df3,1728,squad,28,27
3ea51f299b0a66,1766,squad-fpp,27,27
3ea5c65979b762,1306,squad-fpp,27,27
3ea8a9b2347c25,1316,duo-fpp,47,46
3ea910a33ebd7d,1153,squad-fpp,28,28
3ea99469f7f460,1408,duo-fpp,48,48
3eaa0c23c3310c,1335,duo-fpp,47,44
3eaaa2f7a360fe,899,normal-squad-fpp,18,17
3eae96fa3fb752,1432,squad-fpp,28,28
3eaf69234464b6,1320,solo-fpp,98,96
3eaf9e55ff10a7,1841,duo-fpp,49,47
3eb05964c8da6b,1361,squad,29,29
3eb2460bf9e36a,1356,solo-fpp,98,97
3eb278ce7fb3fe,1773,squad-fpp,27,25
3eb426d3673974,1778,solo-fpp,93,90
3eb5cb98847833,1375,duo-fpp,50,47
3eb7a1e89e7e9b,1453,solo-fpp,98,96
3eb968881360c1,1906,squad,31,29
3eb9a8c45c2db4,1845,duo-fpp,47,43
3ebc70cdf388b9,1897,squad-fpp,29,29
3ebcd23874aebe,1337,duo-fpp,49,47
3ebd19e3ef85bd,1854,duo-fpp,48,48
3ebd1bb90f195b,1764,duo-fpp,48,45
3ebe91ed350c4e,1366,solo,96,94
3ebeb562782f98,1969,duo,48,45
3ebeceb51a057e,1404,duo-fpp,50,49
3ebf1bf8bc6bae,1136,normal-solo-fpp,30,17
3ebf707e9d2d40,1884,squad-fpp,29,29
3ec0ed6faa924c,1958,duo-fpp,47,44
3ec0ee10ed2712,1502,solo-fpp,99,98
3ec4ad1d3e3819,1376,squad,28,28
3ec5c3d0d46b5c,1263,squad-fpp,29,25
3ec74c0b9d83c0,1342,duo-fpp,50,48
3ec813e37bb52a,1457,squad-fpp,30,29
3ec820081a20d1,1984,squad,29,29
3ec97a6ff23755,1936,squad,29,27
3ecb156e94919e,1884,squad,29,28
3ecc20658e8a11,1858,solo,94,91
3ecc5befa8d2d7,2036,duo-fpp,48,48
3eccdc0d7ae7fa,1912,squad-fpp,28,26
3eccf2697ff237,1751,squad-fpp,29,28
3eccfb1c441a51,1278,squad-fpp,28,27
3ecde8dff6e942,1317,squad-fpp,29,27
3ecf8249e85034,1893,squad,28,27
3ed18341d9a3dd,1852,duo,45,41
3ed475e601dcf0,1912,squad-fpp,28,27
3ed4a19f144c8f,1366,solo-fpp,96,96
3ed605b96c32a2,1458,solo-fpp,95,94
3ed8b69af926c1,1388,squad,31,31
3ed9438feba09f,1491,duo,50,47
3eda6d9d8f9079,1682,solo,18,1
3edc9da70b12b8,1251,squad-fpp,30,29
3edcca2cb9bee1,1402,duo-fpp,47,47
3ee4137b8a5baa,1386,duo-fpp,49,47
3ee4db5dd3d952,1741,squad-fpp,29,28
3ee556a28c2dff,1314,squad-fpp,28,28
3ee58563c2c0bd,1388,squad-fpp,28,27
3ee7035a9f24cd,1925,squad-fpp,30,29
3ee8c7c5a836c2,1485,duo-fpp,47,46
3ee8d2e5846606,1371,duo-fpp,48,46
3ee8d53c2f6d86,1495,squad-fpp,28,27
3ee9e0f6d600fa,1899,squad,29,28
3ee9f9fafcda77,1369,duo-fpp,48,48
3eeb331f62147c,1793,squad-fpp,27,27
3eedae49ffd420,1884,solo-fpp,98,94
3eee069f0eb42a,530,normal-solo-fpp,9,9
3eee3b8c76e1de,1898,squad,28,27
3eee9e201d2a7f,1747,squad-fpp,29,29
3eeed62f1f57cd,1808,solo,18,2
3eef3cc3b6f031,1347,squad-fpp,28,28
3eef43e3d7d51f,1699,duo-fpp,50,50
3ef0af79b19452,1258,squad-fpp,27,26
3ef2ce2a750b8e,1890,solo-fpp,97,95
3ef31e4b0eb6af,1821,duo-fpp,41,39
3ef45e9d2dbd2f,1382,squad-fpp,30,30
3ef6626f051afb,1423,duo-fpp,49,48
3ef9df3697590b,1413,squad-fpp,27,27
3efaa069afc7aa,1882,duo-fpp,48,48
3efe017171c458,1825,squad-fpp,29,27
3efe5f39b099e8,1685,squad-fpp,28,24
3efea3c2b08940,1719,squad,28,26
3efed8a7749fca,1358,duo-fpp,49,47
3efed9a586c952,1289,squad-fpp,29,28
3f006fec6fb00d,1452,squad-fpp,27,26
3f00802a2c32c2,1361,duo-fpp,48,47
3f028d5be64f93,1928,squad,26,26
3f05b988da5b35,1469,squad-fpp,32,31
3f068a4da2a549,1268,squad-fpp,29,29
3f082610f970de,1341,squad-fpp,29,27
3f09251c882ce7,1325,squad-fpp,28,27
3f0cebb04b8a24,1892,squad-fpp,28,26
3f0d4263568e16,1359,squad-fpp,29,29
3f0f2731057c30,1357,solo-fpp,95,95
3f101936b38176,1962,duo-fpp,46,43
3f1035912f5588,1808,solo,19,2
3f120491309244,1831,squad,27,25
3f12ff5bf8557c,1860,squad-fpp,29,29
3f132a0943a97f,1669,squad-fpp,28,27
3f150f3834422c,854,crashfpp,46,44
3f153f1f1a72b9,1306,squad-fpp,26,26
3f15796f1b7545,1400,solo-fpp,97,94
3f163a57a29ae2,1524,squad-fpp,29,28
3f167f38293dfd,1788,solo,88,83
3f173904f230ba,1388,duo-fpp,47,47
3f176735b72568,1777,duo-fpp,48,45
3f1768f05bf747,1400,duo-fpp,48,48
3f195d8cd8b650,1437,duo,50,49
3f1a08d2c6763f,1478,solo,90,86
3f1abcb0acb9ff,1386,solo-fpp,97,95
3f1cd5963d4e8a,1699,squad-fpp,30,29
3f1d55f248cd23,1889,duo-fpp,47,44
3f1dbd049c9393,1531,solo-fpp,92,88
3f1deba15270e3,1362,duo-fpp,45,43
3f202a294513ac,1342,squad-fpp,28,28
3f217df6f4d449,2170,duo,46,45
3f23c2a37c0c27,1363,squad-fpp,28,28
3f24b4e9f2c702,1382,duo-fpp,50,48
3f260a017e7fce,1738,duo,40,32
3f261db4a1ceb4,1367,squad,28,28
3f2637e788f906,1350,duo-fpp,49,46
3f26cdc4a21ea8,1825,squad,29,28
3f2714005f08f7,1948,duo-fpp,49,48
3f271fe57173c2,1957,duo,49,46
3f27b57cfd0124,1794,squad-fpp,27,27
3f298885c394b7,1893,solo-fpp,100,97
3f29ffceb68876,1396,squad-fpp,27,26
3f2a8ed2d4536e,1919,normal-squad-fpp,8,8
3f2b2b44390c45,1452,squad,30,29
3f2c24e2d90ec2,1378,squad-fpp,30,29
3f2c5d7a9fc95f,1361,duo-fpp,50,49
3f2d47e29b351d,1305,solo-fpp,98,96
3f2f31f98e56d7,1448,duo-fpp,48,48
3f30ae43fd0f2f,1862,solo-fpp,96,91
3f3133592abc46,1879,duo,46,46
3f31b960a0073b,1834,duo-fpp,47,46
3f33e7af22a6fb,1362,duo-fpp,48,44
3f344b5e577250,1898,squad,29,28
3f34a91439f99e,1364,squad,27,27
3f35489d9c9e1e,1958,solo-fpp,98,97
3f372ba8df8fd7,1872,squad,27,27
3f3c88ff949623,1331,squad-fpp,28,27
3f3cc28772c37d,1877,squad-fpp,27,25
3f3f7376a941dd,1406,squad-fpp,27,26
3f3f9c55ffdbf0,1438,solo-fpp,97,97
3f416db8456d9c,1443,solo-fpp,95,91
3f42ab893da363,1827,squad-fpp,28,27
3f43c1719db12e,1470,duo,46,46
3f441e28fa5ead,1359,duo-fpp,47,47
3f451acdb9c237,1867,squad-fpp,28,28
3f47a9812025b0,912,normal-squad-fpp,7,7
3f4a7b2c04920b,1804,squad-fpp,28,26
3f4a8c2eb9dd9d,1383,squad-fpp,28,26
3f4b3519b3e192,1357,squad,27,26
3f4d63afb6dc72,1810,squad-fpp,26,23
3f4df182b877ff,1397,squad-fpp,29,28
3f4fe53ee073b1,1062,solo,17,1
3f508173c3e3c3,1352,duo-fpp,49,48
3f524a5393073c,1797,squad-fpp,29,29
3f525d8ff80d23,1906,squad-fpp,28,26
3f578ef1d69163,1968,solo-fpp,97,88
3f579c7bd5c44f,1859,squad-fpp,28,25
3f58d4405791eb,1960,squad-fpp,29,28
3f59bb4f99a3e4,1976,duo,47,44
3f59c0aa9c9943,1875,duo,46,44
3f5a9981a8d109,1364,duo-fpp,48,46
3f5ad3b1b6f868,1841,squad,30,30
3f5dc130fc71d6,1414,squad,30,29
3f5e97553df3ad,1891,squad-fpp,26,26
3f5f408a57ec9c,1295,duo-fpp,49,47
3f5f49527b3e79,1905,squad,26,26
3f601ad0b8a31f,1246,squad-fpp,31,30
3f6081b6e4c9ee,1372,squad-fpp,28,28
3f608a67470a2a,1335,squad-fpp,30,28
3f6301445726cf,1831,solo-fpp,95,94
3f632d64089d13,1888,squad,27,24
3f6350edc16eed,1887,duo,48,45
3f640cc0d7d5b9,1542,duo-fpp,48,48
3f6442840d7bbb,1471,duo-fpp,48,46
3f65f75600bc83,1750,duo-fpp,48,47
3f666d4f75da55,1477,squad,25,25
3f668ede68e917,1827,squad-fpp,29,28
3f6782366c788c,1974,squad-fpp,29,29
3f67cea843970c,1852,squad-fpp,30,27
3f6822b2c6c009,1448,squad,28,28
3f696b29a3cbb4,2185,squad-fpp,28,26
3f69bf4e73030a,1297,squad-fpp,29,29
3f6bf7052efe5c,1872,duo,46,43
3f6d7d7bfb6d0e,1868,duo,43,39
3f73aaef617242,1321,squad-fpp,28,27
3f7486cae86576,1414,squad,26,26
3f74b5d51f69fd,1448,squad,28,26
3f74b6d096f10d,1378,squad,28,27
3f74c0193c111d,1866,squad,28,28
3f75ea15667b74,1882,solo-fpp,97,97
3f7616e5d352c1,1386,squad-fpp,30,30
3f77f113e623b0,1932,duo,48,46
3f7858d1cc3834,1946,solo-fpp,98,98
3f7886f90e9283,1777,squad,28,28
3f7bc9c4817f1a,1758,squad-fpp,26,26
3f7c19cbf3e9e4,1895,duo,50,48
3f7d44fc5974a0,1841,squad-fpp,25,24
3f7f10857fbeaf,1415,squad,31,31
3f819651e3c666,1851,solo,87,83
3f819937f2d0e5,1938,squad-fpp,28,28
3f83877ad0d058,1845,squad-fpp,28,26
3f84d24d18aaac,2186,solo-fpp,92,91
3f8529d539eac9,1385,duo,47,46
3f8603cfc22d04,1358,squad-fpp,28,27
3f8725caa351e1,1942,squad-fpp,29,28
3f886185e05d6e,1847,squad-fpp,29,29
3f88cc8d5dfde1,1357,duo,49,47
3f88eb4e2f2bca,1357,duo-fpp,49,47
3f8a3dd7a6e8c7,1885,squad-fpp,31,31
3f8b160eeee685,1303,squad,26,25
3f8e245578bf83,1793,squad-fpp,27,27
3f8e9d2ae5a8c9,1772,squad-fpp,28,27
3f8f89feedc8c8,1891,squad-fpp,29,27
3f8f96502f7422,1211,squad-fpp,27,26
3f90269d396c86,1867,squad-fpp,27,24
3f91b3192cc488,1775,squad-fpp,26,25
3f934f4558f98d,1357,duo-fpp,47,44
3f95388b40863c,1831,duo-fpp,48,47
3f97e5c632b522,1485,duo-fpp,49,47
3f98e3a94682c2,1349,duo,47,47
3f99147ed24d1f,1971,solo-fpp,94,92
3f9af44289a303,1376,squad,29,25
3f9ce9ebb59b7d,1340,squad-fpp,28,28
3fa0dcb946be36,1407,squad-fpp,27,26
3fa2cafb6b6832,1474,solo,98,94
3fa2d2a567ee87,1214,squad-fpp,28,27
3fa2f9193756e2,1885,duo-fpp,47,43
3fa52a6e3b89ac,1890,squad,27,27
3fa8a4e01cea76,1903,squad-fpp,25,25
3fa8fd717efd7d,1433,solo-fpp,96,95
3faa2e758812bb,1758,squad-fpp,30,29
3fab3d337dfce5,1889,duo,48,45
3fab468786bbeb,1406,squad-fpp,30,29
3fabb2c5682b9f,1806,duo-fpp,50,50
3faec845b62b83,1360,squad-fpp,28,28
3fafe23df6ada8,1455,duo-fpp,48,48
3fb05a00a8a793,1830,duo,47,45
3fb0c5d8e15146,1855,squad-fpp,26,25
3fb398104b8e57,1371,solo-fpp,97,96
3fb4021b62e47b,1544,duo,49,47
3fb475de7a6108,1449,solo,94,93
3fb56c1bb19a60,1415,squad-fpp,31,30
3fb5b9da01e69d,1435,squad-fpp,29,29
3fbadb77aee278,1343,squad-fpp,28,27
3fbb7cc7b65654,1990,solo-fpp,93,91
3fbc57eaa5d03a,1856,solo-fpp,92,90
3fbe3b447a1319,1315,squad-fpp,29,26
3fbe883e6e5dc0,1345,duo-fpp,49,49
3fbed3b2759d36,1883,solo-fpp,96,94
3fbffdbcc8c147,1885,squad-fpp,31,29
3fc0412f9e8f40,1353,squad-fpp,29,29
3fc14a737b25af,1331,normal-duo-fpp,6,6
3fc2d4b9e085f1,1299,squad-fpp,27,26
3fc4fa99532cf5,1829,duo-fpp,49,47
3fc730ac3dc682,1356,duo-fpp,49,47
3fc8275b955039,1354,squad,27,26
3fc851d1acbb00,1907,duo-fpp,49,47
3fcba7b5f9694d,1313,squad,28,28
3fccffc751050d,1320,duo-fpp,48,46
3fd0a3f7ff7b4b,1832,duo,48,46
3fd183e6189511,1381,squad-fpp,29,29
3fd27696b1c8ac,1296,squad,27,24
3fd5034a237ae6,1898,solo-fpp,96,93
3fd544d8c3c9e6,1282,squad-fpp,27,26
3fd5704bd8810b,1837,solo-fpp,96,93
3fd740e82fd8e9,1348,squad-fpp,28,27
3fd821537c7ff2,1909,squad-fpp,29,28
3fd8bc0085f288,1898,squad,30,29
